nombre,url nar,urls bd en nar y redirigida son distintas,url bd en nar,url bd redirigida,status url bd,categoria 1,subcategoria 1,categoria 2,subcategoria 2,categoria 3,subcategoria 3,doi,url redirigida del doi,ultima modificacion de la pagina de la bd,dias transcurridos desde la ultima modificacion de la pagina de la bd
ChlamDB,https://www.oxfordjournals.org/nar/database/summary/2005,False,https://chlamdb.ch/,https://chlamdb.ch/,200,Genomics Databases (non-vertebrate),Prokaryotic genome databases,,,,,https://doi.org/10.1093/nar/gkz924,https://academic.oup.com/nar/advance-article/doi/10.1093/nar/gkz924/5609527,,
"Eukaryotic Promoter Database, EPD",https://www.oxfordjournals.org/nar/database/summary/2006,,https://epd.epfl.ch,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)>,,,,,,,http://dx.doi.org/10.1093/nar/gkz1014,https://academic.oup.com/nar/advance-article/doi/10.1093/nar/gkz1014/5611668,,
WALTZ-DB,https://www.oxfordjournals.org/nar/database/summary/2007,,,,,Structure Databases,Protein structure,,,,,,,,
Gephebase,https://www.oxfordjournals.org/nar/database/summary/2008,,https://www.gephebase.org/,,HTTP Error 406: Not Acceptable,Genomics Databases (non-vertebrate),General genomics databases,,,,,https://doi.org/10.1093/nar/gkz796,https://academic.oup.com/nar/article/48/D1/D696/5572566,,
MirGeneDB 2.0: the metazoan microRNA complement,https://www.oxfordjournals.org/nar/database/summary/2009,True,http://mirgenedb.org/,https://mirgenedb.org/,200,,,,,,,http://dx.doi.org/10.1093/nar/gkz885,https://academic.oup.com/nar/article/48/D1/D132/5584683,,
PhenoModifier,https://www.oxfordjournals.org/nar/database/summary/2010,True,https://www.biosino.org/PhenoModifier,https://www.biosino.org/PhenoModifier/,200,Human Genes and Diseases,General human genetics databases,,,,,https://doi.org/10.1093/nar/gkz930,https://academic.oup.com/nar/advance-article/doi/10.1093/nar/gkz930/5603224,,
PathBank,https://www.oxfordjournals.org/nar/database/summary/2011,,dwishart@ualberta.ca,,unknown url type: 'dwishart@ualberta.ca',,,,,,,https://doi.org/10.1093/nar/gkz861,https://academic.oup.com/nar/article/48/D1/D470/5585552,,
OGRDB,https://www.oxfordjournals.org/nar/database/summary/2012,False,https://ogrdb.airr-community.org,https://ogrdb.airr-community.org,200,Nucleotide Sequence Databases,Coding and non-coding DNA,,,,,https://doi.org/10.1093/nar/gkz822,https://academic.oup.com/nar/article/48/D1/D964/5576123,,
ENdb: a manually curated database of experimentally supported enhancers for human and mouse,https://www.oxfordjournals.org/nar/database/summary/2013,True,http://www.licpathway.net/ENdb,http://www.licpathway.net/ENdb/,200,,,,,,,http://dx.doi.org/10.1093/nar/gkz973,https://academic.oup.com/nar/advance-article/doi/10.1093/nar/gkz973/5608998,,
AlloMAPS,https://www.oxfordjournals.org/nar/database/summary/2014,False,http://allomaps.bii.a-star.edu.sg,http://allomaps.bii.a-star.edu.sg,200,Human Genes and Diseases,General polymorphism databases,,,,,https://doi.org/10.1093/nar/gky1028,https://academic.oup.com/nar/article/47/D1/D265/5144961,,
,https://www.oxfordjournals.org/nar/database/summary/2015,,,,,,,,,,,,,,
APAatlas: decoding alternative polyadenylation across human tissues,https://www.oxfordjournals.org/nar/database/summary/2017,False,https://hanlab.uth.edu/apa/,https://hanlab.uth.edu/apa/,200,,,,,,,http://dx.doi.org/10.1093/nar/gkz876,https://academic.oup.com/nar/article/48/D1/D34/5581730,,
CFEA: a cell-free epigenome atlas in human diseases,https://www.oxfordjournals.org/nar/database/summary/2018,,http://www.bio-data.cn/CFEA,,HTTP Error 404: Not Found,,,,,,,http://dx.doi.org/10.1093/nar/gkz715,https://academic.oup.com/nar/article/48/D1/D40/5552060,,
ENdb: a manually curated database of experimentally supported enhancers for human and mouse,https://www.oxfordjournals.org/nar/database/summary/2019,True,http://www.licpathway.net/ENdb,http://www.licpathway.net/ENdb/,200,,,,,,,http://dx.doi.org/10.1093/nar/gkz973,https://academic.oup.com/nar/advance-article/doi/10.1093/nar/gkz973/5608998,,
EnhancerAtlas 2.0,https://www.oxfordjournals.org/nar/database/summary/2020,False,http://www.enhanceratlas.org/indexv2.php,http://www.enhanceratlas.org/indexv2.php,200,,,,,,,http://dx.doi.org/10.1093/nar/gkz980,https://academic.oup.com/nar/advance-article/doi/10.1093/nar/gkz980/5628925,,
KnockTF,https://www.oxfordjournals.org/nar/database/summary/2021,,(http://www.licpathway.net/KnockTF/index.html,,<urlopen error unknown url type: (http>,,,,,,,http://dx.doi.org/10.1093/nar/gkz881,https://academic.oup.com/nar/article/48/D1/D93/5584524,,
LnCeVar: a comprehensive database of genomic variations that disturb ceRNA network regulation,https://www.oxfordjournals.org/nar/database/summary/2022,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gkz887,https://academic.oup.com/nar/advance-article/doi/10.1093/nar/gkz887/5588344,,
AmtDB: a database of ancient human mitochondrial genomes,https://www.oxfordjournals.org/nar/database/summary/2023,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky843,https://academic.oup.com/nar/article/47/D1/D29/5106144,,
AnimalTFDB 3.0: a comprehensive resource for annotation and prediction of animal transcription factors,https://www.oxfordjournals.org/nar/database/summary/2024,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky822,https://academic.oup.com/nar/article/47/D1/D33/5094755,,
CAGm: a repository of germline microsatellite variations in the 1000 genomes project,https://www.oxfordjournals.org/nar/database/summary/2025,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky969,https://academic.oup.com/nar/article/47/D1/D39/5133665,,
ChIPprimersDB: a public repository of verified qPCR primers for chromatin immunoprecipitation (ChIP),https://www.oxfordjournals.org/nar/database/summary/2026,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky813,https://academic.oup.com/nar/article/47/D1/D46/5091962,,
CoevDB: a database of intramolecular coevolution among protein-coding genes of the bony vertebrates,https://www.oxfordjournals.org/nar/database/summary/2027,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky986,https://academic.oup.com/nar/article/47/D1/D50/5144129,,
COXPRESdb v7: a gene coexpression database for 11 animal species supported by 23 coexpression platforms for technical evaluation and evolutionary inference,https://www.oxfordjournals.org/nar/database/summary/2028,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky1155,https://academic.oup.com/nar/article/47/D1/D55/5193330,,
CRISPRlnc: a manually curated database of validated sgRNAs for lncRNAs,https://www.oxfordjournals.org/nar/database/summary/2029,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky904,https://academic.oup.com/nar/article/47/D1/D63/5115215,,
DDBJ update: the Genomic Expression Archive (GEA) for functional genomics data,https://www.oxfordjournals.org/nar/database/summary/2030,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky1002,https://academic.oup.com/nar/article/47/D1/D69/5144146,,
DoriC 10.0: an updated database of replication origins in prokaryotic genomes including chromosomes and plasmids,https://www.oxfordjournals.org/nar/database/summary/2031,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky1014,https://academic.oup.com/nar/article/47/D1/D74/5144951,,
Editome Disease Knowledgebase (EDK): a curated knowledgebase of editome-disease associations in human,https://www.oxfordjournals.org/nar/database/summary/2032,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky958,https://academic.oup.com/nar/article/47/D1/D78/5144148,,
EVmiRNA: a database of miRNA profiling in extracellular vesicles,https://www.oxfordjournals.org/nar/database/summary/2033,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky985,https://academic.oup.com/nar/article/47/D1/D89/5134336,,
HACER: an atlas of human active enhancers to interpret regulatory variants,https://www.oxfordjournals.org/nar/database/summary/2036,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky864,https://academic.oup.com/nar/article/47/D1/D106/5106142,,
liqDB: a small-RNAseq knowledge discovery database for liquid biopsy studies,https://www.oxfordjournals.org/nar/database/summary/2037,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky981,https://academic.oup.com/nar/article/47/D1/D113/5144140,,
LncACTdb 2.0: an updated database of experimentally supported ceRNA interactions curated from low- and high-throughput experiments,https://www.oxfordjournals.org/nar/database/summary/2038,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky1144,https://academic.oup.com/nar/article/47/D1/D121/5198479,,
LncBook: a curated knowledgebase of human long non-coding RNAs,https://www.oxfordjournals.org/nar/database/summary/2039,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky960,https://academic.oup.com/nar/article/47/D1/D128/5133669,,
LNCipedia 5: towards a reference set of human long non-coding RNAs,https://www.oxfordjournals.org/nar/database/summary/2040,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky1031,https://academic.oup.com/nar/article/47/D1/D135/5146198,,
LncRNA2Target v2.0: a comprehensive database for target genes of lncRNAs in human and mouse,https://www.oxfordjournals.org/nar/database/summary/2041,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky1051,https://academic.oup.com/nar/article/47/D1/D140/5150234,,
MethMotif: an integrative cell specific database of transcription factor binding motifs coupled with DNA methylation profiles,https://www.oxfordjournals.org/nar/database/summary/2042,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky1005,https://academic.oup.com/nar/article/47/D1/D145/5150233,,
NucMap: a database of genome-wide nucleosome positioning map across species,https://www.oxfordjournals.org/nar/database/summary/2043,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky980,https://academic.oup.com/nar/article/47/D1/D163/5134334,,
Plant editosome database: a curated database of RNA editosome in plants,https://www.oxfordjournals.org/nar/database/summary/2044,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky1026,https://academic.oup.com/nar/article/47/D1/D170/5144952,,
piRBase: a comprehensive database of piRNA sequences,https://www.oxfordjournals.org/nar/database/summary/2045,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky1043,https://academic.oup.com/nar/article/47/D1/D175/5146202,,
piRTarBase: a database of piRNA targeting sites and their roles in gene regulation,https://www.oxfordjournals.org/nar/database/summary/2046,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky956,https://academic.oup.com/nar/article/47/D1/D181/5144141,,
Plasmid ATLAS: plasmid visual analytics and identification in high-throughput sequencing data,https://www.oxfordjournals.org/nar/database/summary/2047,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky1073,https://academic.oup.com/nar/article/47/D1/D188/5160973,,
PLSDB: a resource of complete bacterial plasmids,https://www.oxfordjournals.org/nar/database/summary/2048,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky1050,https://academic.oup.com/nar/article/47/D1/D195/5149885,,
POSTAR2: deciphering the post-transcriptional regulatory logics,https://www.oxfordjournals.org/nar/database/summary/2049,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky830,https://academic.oup.com/nar/article/47/D1/D203/5098585,,
RegulonDB v 10.5: tackling challenges to unify classic and high throughput knowledge of gene regulation in E. coli K-12,https://www.oxfordjournals.org/nar/database/summary/2050,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky1077,https://academic.oup.com/nar/article/47/D1/D212/5160972,,
RPFdb v2.0: an updated database for genome-wide information of translated mRNA generated from ribosome profiling,https://www.oxfordjournals.org/nar/database/summary/2051,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky978,https://academic.oup.com/nar/article/47/D1/D230/5134326,,
SEdb: a comprehensive human super-enhancer database,https://www.oxfordjournals.org/nar/database/summary/2052,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky1025,https://academic.oup.com/nar/article/47/D1/D235/5146197,,
SSRome: an integrated database and pipelines for exploring microsatellites in all organisms,https://www.oxfordjournals.org/nar/database/summary/2053,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky998,https://academic.oup.com/nar/article/47/D1/D244/5144968,,
TransmiR v2.0: an updated transcription factor-microRNA regulation database,https://www.oxfordjournals.org/nar/database/summary/2054,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky1023,https://academic.oup.com/nar/article/47/D1/D253/5146188,,
The UNITE database for molecular identification of fungi: handling dark taxa and parallel taxonomic classifications,https://www.oxfordjournals.org/nar/database/summary/2055,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky1022,https://academic.oup.com/nar/article/47/D1/D259/5146189,,
AlloMAPS: allosteric mutation analysis and polymorphism of signaling database,https://www.oxfordjournals.org/nar/database/summary/2056,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky1028,https://academic.oup.com/nar/article/47/D1/D265/5144961,,
Ancestral Genomes: a resource for reconstructed ancestral genes and genomes across the tree of life,https://www.oxfordjournals.org/nar/database/summary/2057,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky1009,https://academic.oup.com/nar/article/47/D1/D271/5146195,,
dbAMP: an integrated resource for exploring antimicrobial peptides with functional activities and physicochemical properties on transcriptome and proteome data,https://www.oxfordjournals.org/nar/database/summary/2058,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky1030,https://academic.oup.com/nar/article/47/D1/D285/5150231,,
dbPTM in 2019: exploring disease association and cross-talk of post-translational modifications,https://www.oxfordjournals.org/nar/database/summary/2059,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky1074,https://academic.oup.com/nar/article/47/D1/D298/5168818,,
"eggNOG 5.0: a hierarchical, functionally and phylogenetically annotated orthology resource based on 5090 organisms and 2502 viruses",https://www.oxfordjournals.org/nar/database/summary/2060,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky1085,https://academic.oup.com/nar/article/47/D1/D309/5173662,,
EncoMPASS: an online database for analyzing structure and symmetry in membrane proteins,https://www.oxfordjournals.org/nar/database/summary/2061,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky952,https://academic.oup.com/nar/article/47/D1/D315/5144152,,
ENPD - A Database of Eukaryotic Nucleic Acid Binding Proteins: Linking Gene Regulations to Proteins,https://www.oxfordjournals.org/nar/database/summary/2062,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky1112,https://academic.oup.com/nar/article/47/D1/D322/5204332,,
The Immune Epitope Database (IEDB): 2018 update,https://www.oxfordjournals.org/nar/database/summary/2063,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky1006,https://academic.oup.com/nar/article/47/D1/D339/5144151,,
"iEKPD 2.0: an update with rich annotations for eukaryotic protein kinases, protein phosphatases and proteins containing phosphoprotein-binding domains",https://www.oxfordjournals.org/nar/database/summary/2064,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky1063,https://academic.oup.com/nar/article/47/D1/D344/5150237,,
KinaMetrix: a web resource to investigate kinase conformations and inhibitor space,https://www.oxfordjournals.org/nar/database/summary/2065,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky916,https://academic.oup.com/nar/article/47/D1/D361/5128920,,
KnotProt 2.0: a database of proteins with knots and other entangled structures,https://www.oxfordjournals.org/nar/database/summary/2066,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky1140,https://academic.oup.com/nar/article/47/D1/D367/5223942,,
MatrixDB: integration of new data with a focus on glycosaminoglycan interactions,https://www.oxfordjournals.org/nar/database/summary/2067,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky1035,https://academic.oup.com/nar/article/47/D1/D376/5146200,,
The MemProtMD database: a resource for membrane-embedded protein structures and their lipid interactions,https://www.oxfordjournals.org/nar/database/summary/2068,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gky1047,https://academic.oup.com/nar/article/47/D1/D390/5173663,,
LncTarD: a manually-curated database of experimentally-supported functional lncRNAâ€“target regulations in human diseases,https://www.oxfordjournals.org/nar/database/summary/2069,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gkz985,https://academic.oup.com/nar/advance-article/doi/10.1093/nar/gkz985/5622712,,
miRDB: an online database for prediction of functional microRNA targets,https://www.oxfordjournals.org/nar/database/summary/2070,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gkz757,https://academic.oup.com/nar/article/48/D1/D127/5557729,,
miRPathDB 2.0: a novel release of the miRNA Pathway Dictionary Database,https://www.oxfordjournals.org/nar/database/summary/2071,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gkz1022,https://academic.oup.com/nar/article/48/D1/D142/5613673,,
"MSDB: a comprehensive, annotated database of microsatellites",https://www.oxfordjournals.org/nar/database/summary/2072,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gkz886,https://academic.oup.com/nar/article/48/D1/D155/5584837,,
NPInter v4.0: an integrated database of ncRNA interactions,https://www.oxfordjournals.org/nar/database/summary/2073,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gkz969,https://academic.oup.com/nar/advance-article/doi/10.1093/nar/gkz969/5610361,,
oRNAment: a database of putative RNA binding protein target sites in the transcriptomes of model species,https://www.oxfordjournals.org/nar/database/summary/2074,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gkz986,https://academic.oup.com/nar/advance-article/doi/10.1093/nar/gkz986/5625539,,
ReMap 2020: a database of regulatory regions from an integrative analysis of Human and Arabidopsis DNA-binding sequencing experiments,https://www.oxfordjournals.org/nar/database/summary/2075,,,,,,,,,,,http://dx.doi.org/10.1093/nar/gkz945,https://academic.oup.com/nar/advance-article/doi/10.1093/nar/gkz945/5608991,,
