nombre,url nar,urls db en nar y redirigida son iguales,url db en nar,url db redirigida,codigo status url db,status url db,ultima modificacion de pagina con url db en nar,categoria 1,subcategoria 1,categoria 2,subcategoria 2,categoria 3,subcategoria 3,doi,url redirigida del doi
DDBJ,https://www.oxfordjournals.org/nar/database/summary/2234,False,http://www.ddbj.nig.ac.jp,https://www.ddbj.nig.ac.jp/index-e.html,200,OK,16 May 2022,,,,,,,https://doi.org/10.1093/nar/gkaa982,https://academic.oup.com/nar/article/49/D1/D71/5958489
DIGGER,https://www.oxfordjournals.org/nar/database/summary/2235,False,https://exbio.wzw.tum.de/digger,https://exbio.wzw.tum.de/digger/,200,OK,,,,,,,,https://doi.org/10.1093/nar/gkaa768,https://academic.oup.com/nar/article/49/D1/D309/5911747
DKK,https://www.oxfordjournals.org/nar/database/summary/2236,,https://darkinome.org/,,"HTTPSConnectionPool(host='darkinome.org', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xa5a3e310>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPSConnectionPool(host='darkinome.org', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xa5a3e310>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,,,,,,https://doi.org/10.1093/nar/gkaa853,https://academic.oup.com/nar/article/49/D1/D529/5932842
DNAmoreDB,https://www.oxfordjournals.org/nar/database/summary/2237,False,http://www.genesilico.pl/DNAmoreDB,https://www.genesilico.pl/DNAmoreDB/,200,OK,,,,,,,,https://doi.org/10.1093/nar/gkaa867,https://academic.oup.com/nar/article/49/D1/D76/5923425
DockCoV2,https://www.oxfordjournals.org/nar/database/summary/2238,True,https://covirus.cc/drugs/,https://covirus.cc/drugs/,200,OK,,,,,,,,https://doi.org/10.1093/nar/gkaa861,https://academic.oup.com/nar/article/49/D1/D1152/5920447
DrugSpaceX,https://www.oxfordjournals.org/nar/database/summary/2239,True,https://drugspacex.simm.ac.cn/,https://drugspacex.simm.ac.cn/,200,OK,,,,,,,,https://doi.org/10.1093/nar/gkaa920,https://academic.oup.com/nar/article/49/D1/D1170/5940503
DualSeqDB,https://www.oxfordjournals.org/nar/database/summary/2240,True,http://www.tartaglialab.com/dualseq/,http://www.tartaglialab.com/dualseq/,200,OK,,,,,,,,https://doi.org/10.1093/nar/gkaa890,https://academic.oup.com/nar/article/49/D1/D687/5934412
EBI resources,https://www.oxfordjournals.org/nar/database/summary/2241,False,http://www.ebi.ac.uk,https://www.ebi.ac.uk/,200,OK,16 May 2022,,,,,,,https://doi.org/10.1093/nar/gkaa1077,https://academic.oup.com/nar/article/49/D1/D29/6007661
European Nucleotide Archive,https://www.oxfordjournals.org/nar/database/summary/2242,False,https://www.ebi.ac.uk/ena,https://www.ebi.ac.uk/ena/browser/,200,,16 May 2022,,,,,,,https://doi.org/10.1093/nar/gkaa1028,https://academic.oup.com/nar/article/49/D1/D82/5974094
FireProtDB,https://www.oxfordjournals.org/nar/database/summary/2243,False,https://loschmidt.chemi.muni.cz/fireprotdb,https://loschmidt.chemi.muni.cz/fireprotdb/,200,OK,18 Mar 2022,,,,,,,https://doi.org/10.1093/nar/gkaa981,https://academic.oup.com/nar/article/49/D1/D319/5964070
gcType,https://www.oxfordjournals.org/nar/database/summary/2244,False,http://gctype.wdcm.org/,https://gctype.wdcm.org/,200,,,,,,,,,https://doi.org/10.1093/nar/gkaa957,https://academic.oup.com/nar/article/49/D1/D694/5943199
GenBank,https://www.oxfordjournals.org/nar/database/summary/2245,,www.ncbi.nlm.nih.gov/genbank/,,Invalid URL 'www.ncbi.nlm.nih.gov/genbank/': No schema supplied. Perhaps you meant http://www.ncbi.nlm.nih.gov/genbank/?,Invalid URL 'www.ncbi.nlm.nih.gov/genbank/': No schema supplied. Perhaps you meant http://www.ncbi.nlm.nih.gov/genbank/?,,,,,,,,https://doi.org/10.1093/nar/gkaa1023,https://academic.oup.com/nar/article/49/D1/D92/5983623
GESS,https://www.oxfordjournals.org/nar/database/summary/2246,True,https://wan-bioinfo.shinyapps.io/GESS_v1_7/,https://wan-bioinfo.shinyapps.io/GESS_v1_7/,202,Accepted,,,,,,,,https://doi.org/10.1093/nar/gkaa808,https://academic.oup.com/nar/article/49/D1/D706/5921286
GlycoPOST,https://www.oxfordjournals.org/nar/database/summary/2247,True,https://glycopost.glycosmos.org/,https://glycopost.glycosmos.org/,200,OK,28 Dec 2021,,,,,,,https://doi.org/10.1093/nar/gkaa1012,https://academic.oup.com/nar/article/49/D1/D1523/5974088
GRNdb,https://www.oxfordjournals.org/nar/database/summary/2248,True,http://www.grndb.com/,http://www.grndb.com/,200,OK,,,,,,,,https://doi.org/10.1093/nar/gkaa995,https://academic.oup.com/nar/article/49/D1/D97/5957161
GSRS,https://www.oxfordjournals.org/nar/database/summary/2249,True,https://gsrs.ncats.nih.gov/app/substances,https://gsrs.ncats.nih.gov/app/substances,404,,,,,,,,,https://doi.org/10.1093/nar/gkaa962,https://academic.oup.com/nar/article/49/D1/D1179/5952203
HeRA,https://www.oxfordjournals.org/nar/database/summary/2250,True,https://hanlab.uth.edu/HeRA/,https://hanlab.uth.edu/HeRA/,200,OK,,,,,,,,https://doi.org/10.1093/nar/gkaa940,https://academic.oup.com/nar/article/49/D1/D932/5943192
HERB,https://www.oxfordjournals.org/nar/database/summary/2251,True,http://herb.ebiomed.cn/,http://herb.ebiomed.cn/,403,Forbidden,,,,,,,,https://doi.org/10.1093/nar/gkaa1063,https://academic.oup.com/nar/article/49/D1/D1197/6017358
Housekeeping Transcript Atlas,https://www.oxfordjournals.org/nar/database/summary/2252,False,http://www.housekeeping.unicamp.br/,https://housekeeping.unicamp.br/,200,OK,,,,,,,,https://doi.org/10.1093/nar/gkaa609,https://academic.oup.com/nar/article/49/D1/D947/5871367
HumanMetagenomeDB,https://www.oxfordjournals.org/nar/database/summary/2253,True,https://webapp.ufz.de/hmdb/,https://webapp.ufz.de/hmdb/,404,Not Found,,,,,,,,https://doi.org/10.1093/nar/gkaa1031,https://academic.oup.com/nar/article/49/D1/D743/5998395
iCSDB,https://www.oxfordjournals.org/nar/database/summary/2254,False,http://www.kobic.re.kr/icsdb,https://www.kobic.re.kr/icsdb/,200,,,,,,,,,https://doi.org/10.1093/nar/gkaa989,https://academic.oup.com/nar/article/49/D1/D956/5952197
IDDB,https://www.oxfordjournals.org/nar/database/summary/2255,False,http://mdl.shsmu.edu.cn/IDDB,http://mdl.shsmu.edu.cn/IDDB/,200,OK,,,,,,,,https://doi.org/10.1093/nar/gkaa753,https://academic.oup.com/nar/article/49/D1/D1218/5907955
iModulonDB,https://www.oxfordjournals.org/nar/database/summary/2256,,imodulondb.com,,Invalid URL 'imodulondb.com': No schema supplied. Perhaps you meant http://imodulondb.com?,Invalid URL 'imodulondb.com': No schema supplied. Perhaps you meant http://imodulondb.com?,,,,,,,,https://doi.org/10.1093/nar/gkaa810,https://academic.oup.com/nar/article/49/D1/D112/5921295
IndiGenomes,https://www.oxfordjournals.org/nar/database/summary/2257,False,http://clingen.igib.res.in/indigen/,https://clingen.igib.res.in/indigen/,200,OK,,,,,,,,https://doi.org/10.1093/nar/gkaa923,https://academic.oup.com/nar/advance-article/doi/10.1093/nar/gkaa923/5937082
KinaseMD,https://www.oxfordjournals.org/nar/database/summary/2260,True,https://bioinfo.uth.edu/kmd/,https://bioinfo.uth.edu/kmd/,200,OK,08 Nov 2020,,,,,,,https://doi.org/10.1093/nar/gkaa945,https://academic.oup.com/nar/article/49/D1/D552/5952205
LitCovid,https://www.oxfordjournals.org/nar/database/summary/2261,True,https://www.ncbi.nlm.nih.gov/research/coronavirus/,https://www.ncbi.nlm.nih.gov/research/coronavirus/,200,OK,28 Jan 2022,,,,,,,https://doi.org/10.1093/nar/gkaa952,https://academic.oup.com/nar/article/49/D1/D1534/5964074
LnCeCell,https://www.oxfordjournals.org/nar/database/summary/2262,False,http://www.bio-bigdata.net/LnCeCell,http://www.bio-bigdata.net/LnCeCell/,200,OK,,,,,,,,https://doi.org/10.1093/nar/gkaa1017,https://academic.oup.com/nar/article/49/D1/D125/5997438
LncExpDB,https://www.oxfordjournals.org/nar/database/summary/2263,False,https://bigd.big.ac.cn/lncexpdb,https://ngdc.cncb.ac.cn/lncexpdb/,200,,,,,,,,,https://doi.org/10.1093/nar/gkaa850,https://academic.oup.com/nar/article/49/D1/D962/5921293
LncSEA,https://www.oxfordjournals.org/nar/database/summary/2264,True,http://bio.liclab.net/LncSEA/,http://bio.liclab.net/LncSEA/,200,OK,,,,,,,,https://doi.org/10.1093/nar/gkaa806,https://academic.oup.com/nar/article/49/D1/D969/5921297
m6A-Atlas,https://www.oxfordjournals.org/nar/database/summary/2265,False,http://www.xjtlu.edu.cn/biologicalsciences/atlas,http://180.208.58.19/m6A-Atlas/,200,OK,25 Aug 2021,,,,,,,https://doi.org/10.1093/nar/gkaa692,https://academic.oup.com/nar/article/49/D1/D134/5895329
markerDB,https://www.oxfordjournals.org/nar/database/summary/2266,False,http://www.markerdb.ca/,https://markerdb.ca/,200,OK,,,,,,,,https://doi.org/10.1093/nar/gkaa1067,https://academic.oup.com/nar/article/49/D1/D1259/6007662
MASI,https://www.oxfordjournals.org/nar/database/summary/2267,True,http://www.aiddlab.com/MASI/,http://www.aiddlab.com/MASI/,200,OK,05 Jan 2021,,,,,,,https://doi.org/10.1093/nar/gkaa924,https://academic.oup.com/nar/article/49/D1/D776/5943835
MeDAS,https://www.oxfordjournals.org/nar/database/summary/2268,False,https://das.chenlulab.com/.,https://das.chenlulab.com/,200,OK,,,,,,,,https://doi.org/10.1093/nar/gkaa886,https://academic.oup.com/nar/article/49/D1/D144/5934539
MemMoRF,https://www.oxfordjournals.org/nar/database/summary/2269,,http://memmorf.hegelab.org,,"HTTPSConnectionPool(host='memmorf.hegelab.org', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1123)')))","HTTPSConnectionPool(host='memmorf.hegelab.org', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1123)')))",,,,,,,,https://doi.org/10.1093/nar/gkaa954,https://academic.oup.com/nar/article/49/D1/D355/5943195
mMGE,https://www.oxfordjournals.org/nar/database/summary/2270,,http://mgedb.comp-sysbio.org/,,"HTTPConnectionPool(host='mgedb.comp-sysbio.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a45778>: Failed to establish a new connection: [Errno 111] Connection refused'))","HTTPConnectionPool(host='mgedb.comp-sysbio.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a45778>: Failed to establish a new connection: [Errno 111] Connection refused'))",,,,,,,,https://doi.org/10.1093/nar/gkaa869,https://academic.oup.com/nar/article/49/D1/D783/5930394
MolluscDB,https://www.oxfordjournals.org/nar/database/summary/2271,,http://mgb.biocloud.net/home,,"HTTPConnectionPool(host='mgb.biocloud.net', port=80): Max retries exceeded with url: /home (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a45c58>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='mgb.biocloud.net', port=80): Max retries exceeded with url: /home (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a45c58>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,,,,,,https://doi.org/10.1093/nar/gkaa918,https://academic.oup.com/nar/article/49/D1/D988/5936037
National Genomics Data Center,https://www.oxfordjournals.org/nar/database/summary/2272,False,http://bigd.big.ac.cn,https://ngdc.cncb.ac.cn/,200,,,,,,,,,https://doi.org/10.1093/nar/gkaa1022,https://academic.oup.com/nar/article/49/D1/D18/5974090
Nucleome Data Bank,https://www.oxfordjournals.org/nar/database/summary/2273,,https://ndb.rice.edu/,,"HTTPSConnectionPool(host='ndb.rice.edu', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)')))","HTTPSConnectionPool(host='ndb.rice.edu', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)')))",,,,,,,,https://doi.org/10.1093/nar/gkaa818,https://academic.oup.com/nar/article/49/D1/D172/5918320
OncoVar,https://www.oxfordjournals.org/nar/database/summary/2274,True,https://oncovar.org/,https://oncovar.org/,200,OK,,,,,,,,https://doi.org/10.1093/nar/gkaa1033,https://academic.oup.com/nar/article/49/D1/D1289/5976976
Open Targets Genetics,https://www.oxfordjournals.org/nar/database/summary/2275,True,https://genetics.opentargets.org/,https://genetics.opentargets.org/,200,OK,01 Mar 2022,,,,,,,https://doi.org/10.1093/nar/gkaa840,https://academic.oup.com/nar/article/49/D1/D1311/5921290
PAGER-COV,https://www.oxfordjournals.org/nar/database/summary/2276,True,http://discovery.informatics.uab.edu/PAGER-COV/,http://discovery.informatics.uab.edu/PAGER-COV/,200,OK,16 May 2022,,,,,,,https://doi.org/10.1093/nar/gkaa1094,https://academic.oup.com/nar/article/49/D1/D589/6007666
PCAT,https://www.oxfordjournals.org/nar/database/summary/2277,False,http://pedtranscriptome.org,http://pedtranscriptome.org/,200,OK,,,,,,,,https://doi.org/10.1093/nar/gkaa698,https://academic.oup.com/nar/article/49/D1/D1321/5893968
Peryton,https://www.oxfordjournals.org/nar/database/summary/2278,False,https://dianalab.e-ce.uth.gr/peryton,https://dianalab.e-ce.uth.gr/peryton/,200,OK,21 May 2021,,,,,,,https://doi.org/10.1093/nar/gkaa902,https://academic.oup.com/nar/article/49/D1/D1328/5932864
PheLiGe,https://www.oxfordjournals.org/nar/database/summary/2279,True,https://phelige.com/,https://phelige.com/,200,OK,,,,,,,,https://doi.org/10.1093/nar/gkaa1086,https://academic.oup.com/nar/article/49/D1/D1347/6007654
PhycoCosm,https://www.oxfordjournals.org/nar/database/summary/2280,False,http://phycocosm.jgi.doe.gov/,https://phycocosm.jgi.doe.gov/phycocosm/home,200,OK,,,,,,,,https://doi.org/10.1093/nar/gkaa898,https://academic.oup.com/nar/article/49/D1/D1004/5940499
PK-DB,https://www.oxfordjournals.org/nar/database/summary/2281,True,https://pk-db.com/,https://pk-db.com/,200,OK,20 Apr 2022,,,,,,,https://doi.org/10.1093/nar/gkaa990,https://academic.oup.com/nar/article/49/D1/D1358/5957165
Planet Microbe,https://www.oxfordjournals.org/nar/database/summary/2282,True,https://www.planetmicrobe.org/,https://www.planetmicrobe.org/,200,OK,29 Dec 2021,,,,,,,https://doi.org/10.1093/nar/gkaa637,https://academic.oup.com/nar/article/49/D1/D792/5879428
Plant-ImputeDB,https://www.oxfordjournals.org/nar/database/summary/2283,True,http://gong_lab.hzau.edu.cn/Plant_imputeDB,http://gong_lab.hzau.edu.cn/Plant_imputeDB,200,OK,,,,,,,,https://doi.org/10.1093/nar/gkaa953,https://academic.oup.com/nar/article/49/D1/D1480/5952206
PROTAC-DB,https://www.oxfordjournals.org/nar/database/summary/2284,True,http://cadd.zju.edu.cn/protacdb,http://cadd.zju.edu.cn/protacdb,404,Not Found,,,,,,,,https://doi.org/10.1093/nar/gkaa807,https://academic.oup.com/nar/article/49/D1/D1381/5917660
RASP,https://www.oxfordjournals.org/nar/database/summary/2285,True,http://rasp.zhanglab.net/,http://rasp.zhanglab.net/,200,OK,,,,,,,,https://doi.org/10.1093/nar/gkaa880,https://academic.oup.com/nar/article/49/D1/D183/5929232
RBP2GO,https://www.oxfordjournals.org/nar/database/summary/2286,False,https://rbp2go.dkfz.de,https://rbp2go.dkfz.de/,200,OK,,,,,,,,https://doi.org/10.1093/nar/gkaa1040,https://academic.oup.com/nar/article/49/D1/D425/5983628
RJunBase,https://www.oxfordjournals.org/nar/database/summary/2287,,www.RJunBase.org,,Invalid URL 'www.RJunBase.org': No schema supplied. Perhaps you meant http://www.RJunBase.org?,Invalid URL 'www.RJunBase.org': No schema supplied. Perhaps you meant http://www.RJunBase.org?,,,,,,,,https://doi.org/10.1093/nar/gkaa1056,https://academic.oup.com/nar/article/49/D1/D201/5976983
RMDisease,https://www.oxfordjournals.org/nar/database/summary/2288,False,http://www.xjtlu.edu.cn/biologicalsciences/rmd,http://180.208.58.19/RMDisease/,200,OK,02 Nov 2020,,,,,,,https://doi.org/10.1093/nar/gkaa790,https://academic.oup.com/nar/article/49/D1/D1396/5917656
RMVar,https://www.oxfordjournals.org/nar/database/summary/2289,False,http://rmvar.renlab.org,https://rmvar.renlab.org/,200,OK,03 Nov 2020,,,,,,,https://doi.org/10.1093/nar/gkaa811,https://academic.oup.com/nar/article/49/D1/D1405/5918317
SC2disease,https://www.oxfordjournals.org/nar/database/summary/2290,True,http://easybioai.com/sc2disease/,http://easybioai.com/sc2disease/,200,OK,,,,,,,,https://doi.org/10.1093/nar/gkaa838,https://academic.oup.com/nar/article/49/D1/D1413/5917662
SilencerDB,https://www.oxfordjournals.org/nar/database/summary/2291,True,http://health.tsinghua.edu.cn/SilencerDB/,http://health.tsinghua.edu.cn/SilencerDB/,200,OK,,,,,,,,https://doi.org/10.1093/nar/gkaa839,https://academic.oup.com/nar/article/49/D1/D221/5921294
TBDB,https://www.oxfordjournals.org/nar/database/summary/2292,False,https://tbdb.io,https://tbdb.io/,200,OK,,,,,,,,https://doi.org/10.1093/nar/gkaa721,https://academic.oup.com/nar/article/49/D1/D229/5901078
TCRdb,https://www.oxfordjournals.org/nar/database/summary/2293,False,http://bioinfo.life.hust.edu.cn/TCRdb,http://bioinfo.life.hust.edu.cn/TCRdb/,200,OK,05 Feb 2021,,,,,,,https://doi.org/10.1093/nar/gkaa796,https://academic.oup.com/nar/article/49/D1/D468/5912818
ThermoMutDB,https://www.oxfordjournals.org/nar/database/summary/2294,False,http://biosig.unimelb.edu.au/thermomutdb,http://biosig.unimelb.edu.au/thermomutdb/,200,OK,,,,,,,,https://doi.org/10.1093/nar/gkaa925,https://academic.oup.com/nar/article/49/D1/D475/5937085
