nombre,url nar,urls db en nar y redirigida son iguales,url db en nar,url db redirigida,codigo status url db,status url db,ultima modificacion de pagina con url db en nar,categoria 1,subcategoria 1,categoria 2,subcategoria 2,categoria 3,subcategoria 3,doi,url redirigida del doi,
ProPortal,https://www.oxfordjournals.org/nar/database/summary/1508,,http://proportal.mit.edu/,,"HTTPConnectionPool(host='proportal.mit.edu', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3e1c0>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='proportal.mit.edu', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3e1c0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Genomics Databases (non-vertebrate),Prokaryotic genome databases,,,,,http://dx.doi.org/10.1093/nar/GKR1022,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr1022,
ProRepeat,https://www.oxfordjournals.org/nar/database/summary/1481,False,http://prorepeat.bioinformatics.nl/,https://prorepeat.bioinformatics.nl/,503,Service Unavailable,,Protein sequence databases,Databases of individual protein families,,,,,http://dx.doi.org/10.1093/nar/GKR1019,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr1019,
Protein Geometry Database,https://www.oxfordjournals.org/nar/database/summary/1351,True,http://pgd.science.oregonstate.edu/,http://pgd.science.oregonstate.edu/,200,OK,23 Sep 2020,Structure Databases,Protein structure,,,,,,,
PSSRdb,https://www.oxfordjournals.org/nar/database/summary/1439,,http://pssrdb.cdfd.org.in/,,"HTTPConnectionPool(host='pssrdb.cdfd.org.in', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a3e520>, 'Connection to pssrdb.cdfd.org.in timed out. (connect timeout=120)'))","HTTPConnectionPool(host='pssrdb.cdfd.org.in', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a3e520>, 'Connection to pssrdb.cdfd.org.in timed out. (connect timeout=120)'))",,Genomics Databases (non-vertebrate),Prokaryotic genome databases,,,,,,,
PubAngioGen,https://www.oxfordjournals.org/nar/database/summary/1817,True,http://www.megabionet.org/aspd,http://www.megabionet.org/aspd,404,Not Found,,Human Genes and Diseases,"Gene-, system- or disease-specific databases",,,,,http://dx.doi.org/10.1093/nar/gku1139,http://academic.oup.com/nar/article/43/D1/D963/2438372/PubAngioGen-a-database-and-knowledge-for,
qPrimerDepot,https://www.oxfordjournals.org/nar/database/summary/1008,,http://primerdepot.nci.nih.gov/,,"HTTPConnectionPool(host='primerdepot.nci.nih.gov', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3ee80>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='primerdepot.nci.nih.gov', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3ee80>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Other Molecular Biology Databases,Molecular probes and primers,,,,,,,
R-LoopDB,https://www.oxfordjournals.org/nar/database/summary/1924,,http://rloop-v2.bii.a-star.edu.sg,,"HTTPConnectionPool(host='rloop-v2.bii.a-star.edu.sg', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3e310>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='rloop-v2.bii.a-star.edu.sg', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3e310>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Nucleotide Sequence Databases,Coding and non-coding DNA,,,,,http://dx.doi.org/10.1093/nar/1924,,
RaftProt,https://www.oxfordjournals.org/nar/database/summary/1776,True,http://lipid-raft-database.di.uq.edu.au/,http://lipid-raft-database.di.uq.edu.au/,200,OK,28 Mar 2019,Protein sequence databases,Databases of individual protein families,,,,,http://dx.doi.org/10.1093/nar/gku1131,http://academic.oup.com/nar/article/43/D1/D335/2438303/RaftProt-mammalian-lipid-raft-proteome-database,
RetrOryza,https://www.oxfordjournals.org/nar/database/summary/1019,,http://www.retroryza.org/,,"HTTPConnectionPool(host='www.retroryza.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3e208>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='www.retroryza.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3e208>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Nucleotide Sequence Databases,Coding and non-coding DNA,Plant databases,Rice,,,,,
Rice Annotation Database,https://www.oxfordjournals.org/nar/database/summary/737,,http://golgi.gs.dna.affrc.go.jp/SY-1102/rad/index.html,,"HTTPConnectionPool(host='golgi.gs.dna.affrc.go.jp', port=80): Max retries exceeded with url: /SY-1102/rad/index.html (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3eb50>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='golgi.gs.dna.affrc.go.jp', port=80): Max retries exceeded with url: /SY-1102/rad/index.html (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3eb50>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Plant databases,Rice,,,,,,,
Rice Pipeline,https://www.oxfordjournals.org/nar/database/summary/569,,http://cdna01.dna.affrc.go.jp/PIPE/,,"HTTPConnectionPool(host='cdna01.dna.affrc.go.jp', port=80): Max retries exceeded with url: /PIPE/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3eb38>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='cdna01.dna.affrc.go.jp', port=80): Max retries exceeded with url: /PIPE/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3eb38>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Plant databases,Rice,,,,,,,
Rice Proteome Database,https://www.oxfordjournals.org/nar/database/summary/572,,http://gene64.dna.affrc.go.jp/RPD/main_en.html,,"HTTPConnectionPool(host='gene64.dna.affrc.go.jp', port=80): Max retries exceeded with url: /RPD/main_en.html (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3ebc8>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='gene64.dna.affrc.go.jp', port=80): Max retries exceeded with url: /RPD/main_en.html (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3ebc8>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Plant databases,Rice,,,,,,,
RiceGAAS,https://www.oxfordjournals.org/nar/database/summary/336,,http://RiceGAAS.dna.affrc.go.jp/,,"HTTPConnectionPool(host='ricegaas.dna.affrc.go.jp', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3edc0>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='ricegaas.dna.affrc.go.jp', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3edc0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Plant databases,Rice,,,,,,,
RMBase,https://www.oxfordjournals.org/nar/database/summary/1843,,http://mirlab.sysu.edu.cn/rmbase/,,"HTTPConnectionPool(host='mirlab.sysu.edu.cn', port=80): Max retries exceeded with url: /rmbase/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a3e310>, 'Connection to mirlab.sysu.edu.cn timed out. (connect timeout=120)'))","HTTPConnectionPool(host='mirlab.sysu.edu.cn', port=80): Max retries exceeded with url: /rmbase/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a3e310>, 'Connection to mirlab.sysu.edu.cn timed out. (connect timeout=120)'))",,RNA sequence databases,,,,,,http://dx.doi.org/10.1093/nar/gkv1036,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkv1036,
RNA Modification Database,https://www.oxfordjournals.org/nar/database/summary/245,,http://rna-mdb.cas.albany.edu/RNAmods/,,"HTTPConnectionPool(host='rna-mdb.cas.albany.edu', port=80): Max retries exceeded with url: /RNAmods/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a45f10>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='rna-mdb.cas.albany.edu', port=80): Max retries exceeded with url: /RNAmods/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a45f10>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,RNA sequence databases,,,,,,,,
RNAdb,https://www.oxfordjournals.org/nar/database/summary/630,,http://research.imb.uq.edu.au/RNAdb/,,"HTTPConnectionPool(host='research.imb.uq.edu.au', port=80): Max retries exceeded with url: /RNAdb/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a459e8>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='research.imb.uq.edu.au', port=80): Max retries exceeded with url: /RNAdb/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a459e8>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,RNA sequence databases,,,,,,,,
SAHG,https://www.oxfordjournals.org/nar/database/summary/1445,,http://bird.cbrc.jp/sahg,,"HTTPConnectionPool(host='bird.cbrc.jp', port=80): Max retries exceeded with url: /sahg (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a459e8>, 'Connection to bird.cbrc.jp timed out. (connect timeout=120)'))","HTTPConnectionPool(host='bird.cbrc.jp', port=80): Max retries exceeded with url: /sahg (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a459e8>, 'Connection to bird.cbrc.jp timed out. (connect timeout=120)'))",,Structure Databases,Protein structure,,,,,,,
SCOPPI,https://www.oxfordjournals.org/nar/database/summary/863,True,http://www.scoppi.org/,http://www.scoppi.org/,404,Not Found,,Structure Databases,Protein structure,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,
Secreted Protein Database,https://www.oxfordjournals.org/nar/database/summary/745,True,http://spd.cbi.pku.edu.cn/,http://spd.cbi.pku.edu.cn/,503,Service Temporarily Unavailable,,Protein sequence databases,Protein localization and targeting,,,,,,,
SEQanswers,https://www.oxfordjournals.org/nar/database/summary/1567,True,http://seqanswers.com/wiki/SEQanswers,http://seqanswers.com/wiki/SEQanswers,404,Not Found,,Microarray Data and other Gene Expression Databases,,,,,,http://dx.doi.org/10.1093/nar/GKR1058,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr1058,
SEVA,https://www.oxfordjournals.org/nar/database/summary/1621,,http://www.sevaplasmids.com,,"HTTPConnectionPool(host='www.sevaplasmids.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a45ac0>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='www.sevaplasmids.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a45ac0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Other Molecular Biology Databases,Molecular probes and primers,,,,,http://dx.doi.org/10.1093/nar/gku1114,http://academic.oup.com/nar/article/43/D1/D1183/2437661/SEVA-20-an-update-of-the-Standard-European-Vector,
SIDDBase,https://www.oxfordjournals.org/nar/database/summary/866,,http://benham.genomecenter.ucdavis.edu/,,"HTTPConnectionPool(host='benham.genomecenter.ucdavis.edu', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a45100>, 'Connection to benham.genomecenter.ucdavis.edu timed out. (connect timeout=120)'))","HTTPConnectionPool(host='benham.genomecenter.ucdavis.edu', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a45100>, 'Connection to benham.genomecenter.ucdavis.edu timed out. (connect timeout=120)'))",,Genomics Databases (non-vertebrate),Prokaryotic genome databases,,,,,,,
siRecords,https://www.oxfordjournals.org/nar/database/summary/1162,,http://siRecords.biolead.org,,"HTTPConnectionPool(host='sirecords.biolead.org', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a45940>, 'Connection to sirecords.biolead.org timed out. (connect timeout=120)'))","HTTPConnectionPool(host='sirecords.biolead.org', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a45940>, 'Connection to sirecords.biolead.org timed out. (connect timeout=120)'))",,RNA sequence databases,,,,,,,,
siRNAdb,https://www.oxfordjournals.org/nar/database/summary/629,,http://sirna.sbc.su.se/,,"HTTPConnectionPool(host='sirna.sbc.su.se', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a45400>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='sirna.sbc.su.se', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a45400>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,RNA sequence databases,,,,,,,,
SitEx,https://www.oxfordjournals.org/nar/database/summary/1471,False,http://www-bionet.sscc.ru/sitex/,https://www-bionet.sscc.ru/sitex/,403,Forbidden,,Protein sequence databases,Protein sequence motifs and active sites,,,,,http://dx.doi.org/10.1093/nar/GKR1187,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr1187,
SMMRNA,https://www.oxfordjournals.org/nar/database/summary/1689,,https://rdb.vlifescience.com,,"HTTPSConnectionPool(host='rdb.vlifescience.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xa5a459b8>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPSConnectionPool(host='rdb.vlifescience.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0xa5a459b8>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Structure Databases,Nucleic acid structure,,,,,http://dx.doi.org/10.1093/nar/gkt976,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt976,
SNP-Seek,https://www.oxfordjournals.org/nar/database/summary/1823,,http://oryzasnp.org:8080/iric-portal/,,"HTTPConnectionPool(host='oryzasnp.org', port=8080): Max retries exceeded with url: /iric-portal/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a45628>: Failed to establish a new connection: [Errno 111] Connection refused'))","HTTPConnectionPool(host='oryzasnp.org', port=8080): Max retries exceeded with url: /iric-portal/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a45628>: Failed to establish a new connection: [Errno 111] Connection refused'))",,Plant databases,Rice,,,,,http://dx.doi.org/10.1093/nar/gku1039,http://academic.oup.com/nar/article/43/D1/D1023/2435696/SNPSeek-database-of-SNPs-derived-from-3000-rice,
